ข้อมูลสถานี สถานีบ้านดอน,,,,,,,,,
หน่วยงาน สคพ.14,,,,,,,,,
time,pH,DO (mg/l),EC (µS/cm),WT (°C),Tur (NTU),NH4N (mg/l),Salinity (ppt),BOD (mg/l),COD (mg/l)
23/06/2565 18:00,7.4,2.9,182,30.3,51,0.1,0.07,0,0
23/06/2565 18:30,7.4,2.9,182,30.3,48,0.1,0.07,0,0
23/06/2565 19:00,7.4,2.8,182,30.3,48,0.1,0.07,0,0
23/06/2565 19:30,7.4,2.8,186,30.2,48,0.1,0.08,0,0
23/06/2565 20:00,7.4,2.7,182,30.2,49,0.1,0.07,0,0
23/06/2565 20:30,7.4,2.7,186,30.2,48,0.1,0.08,0,0
23/06/2565 21:00,7.4,2.6,186,30.2,48,0.1,0.08,0,0
23/06/2565 21:30,7.4,2.7,186,30.1,47,0.1,0.08,0,0
23/06/2565 22:00,7.5,2.8,186,30.1,48,0.1,0.08,0,0
23/06/2565 22:30,7.5,2.9,186,30.1,49,0.1,0.08,0,0
23/06/2565 23:00,7.5,3,186,30,48,0.1,0.08,0,0
23/06/2565 23:30,7.5,2.9,186,30,47,0.1,0.08,0,0
24/06/2565 0:00,7.5,2.9,191,29.9,46,0.1,0.08,0,0
24/06/2565 0:30,7.5,2.8,186,29.8,47,0.1,0.08,0,0
24/06/2565 1:00,7.5,2.9,186,29.8,44,0.1,0.08,0,0
24/06/2565 1:30,7.5,2.8,191,29.8,44,0.1,0.08,0,0
24/06/2565 2:00,7.5,2.7,191,29.8,43,0.1,0.08,0,0
24/06/2565 2:30,7.5,2.7,186,29.7,43,0.1,0.08,0,0
24/06/2565 3:00,7.4,2.6,186,29.8,43,0.1,0.08,0,0
24/06/2565 3:30,7.4,2.7,186,29.8,43,0.1,0.08,0,0
24/06/2565 4:00,7.4,2.7,208,29.7,43,0.1,0.08,0,0
24/06/2565 4:30,7.4,2.7,186,29.6,43,0.1,0.08,0,0
24/06/2565 5:00,7.4,2.6,186,29.6,43,0.1,0.08,0,0
24/06/2565 5:30,7.4,2.7,182,29.7,44,0.1,0.07,0,0
24/06/2565 6:00,7.5,2.9,182,29.7,42,0.1,0.07,0,0
24/06/2565 6:30,7.5,2.9,182,29.7,42,0.1,0.07,0,0
24/06/2565 7:00,7.5,3,182,29.7,42,0.1,0.07,0,0
24/06/2565 7:30,7.5,2.9,182,29.6,43,0.1,0.07,0,0
24/06/2565 8:00,7.5,2.9,186,29.6,44,0.1,0.08,0,0
24/06/2565 8:30,7.5,2.9,186,29.7,59,0.1,0.08,0,0
24/06/2565 9:00,7.5,3,191,29.8,61,0.1,0.08,0,0
24/06/2565 9:30,7.5,2.8,204,29.8,98,0.1,0.08,0,0
24/06/2565 10:00,7.5,3.1,208,30.1,92,0.1,0.08,0,0
24/06/2565 10:30,7.5,3.4,200,30.4,78,0.1,0.08,0,0
24/06/2565 11:00,7.5,3.5,191,30.8,93,0.1,0.08,0,0
24/06/2565 11:30,7.5,3.7,213,31.3,110,0.1,0.09,0,0
24/06/2565 12:00,7.6,3.7,222,31.6,132,0.1,0.09,0,0
24/06/2565 12:30,7.6,3.3,222,31.8,153,0.1,0.09,0,0
24/06/2565 13:00,7.6,3.1,213,31.9,169,0.1,0.09,0,0
24/06/2565 13:30,7.5,3,200,31.5,112,0.1,0.08,0,0
24/06/2565 14:00,7.5,2.5,191,31,278,0.1,0.08,0,0
24/06/2565 14:30,7.5,2.6,186,30.4,114,0.1,0.08,0,0
24/06/2565 15:00,7.5,2.8,182,30.3,115,0.1,0.07,0,0
24/06/2565 15:30,7.5,2.8,182,30.3,80,0.1,0.07,0,0
24/06/2565 16:00,7.5,2.4,182,30.3,274,0.1,0.07,0,0
24/06/2565 16:30,7.5,2.7,182,30.2,51,0.1,0.07,0,0
24/06/2565 17:00,7.5,3,182,30.2,55,0.1,0.07,0,0
24/06/2565 17:30,7.5,3,182,30.2,48,0.1,0.07,0,0
24/06/2565 18:00,7.5,3.3,168,30.1,47,0.1,0.07,0,0
24/06/2565 18:30,7.6,3.5,164,30,48,0.1,0.07,0,0
24/06/2565 19:00,7.6,3.3,168,30,55,0.1,0.07,0,0
24/06/2565 19:30,7.6,3.5,168,30,47,0.1,0.07,0,0
24/06/2565 20:00,7.6,3.4,177,30,46,0.1,0.07,0,0
24/06/2565 20:30,7.6,3.3,177,30,45,0.1,0.07,0,0
24/06/2565 21:00,7.5,3.2,182,30,46,0.1,0.07,0,0
24/06/2565 21:30,7.5,3.2,182,30,43,0.1,0.07,0,0
24/06/2565 22:00,7.5,3.1,186,30,43,0.1,0.08,0,0
24/06/2565 22:30,7.4,3.2,897,30.1,43,0.1,0.42,0,0
24/06/2565 23:00,7.4,3.3,"1,311.00",30.1,41,0.1,0.63,0,0
24/06/2565 23:30,7.5,3.4,"1,088.00",30,40,0.1,0.52,0,0
25/06/2565 0:00,7.5,3.4,"1,080.00",29.9,40,0.1,0.51,0,0
25/06/2565 0:30,7.6,3.4,693,29.9,41,0.1,0.32,0,0
25/06/2565 1:00,7.4,3.4,"1,760.00",30,41,0.2,0.87,0,0
25/06/2565 1:30,7.5,3.2,"1,324.00",29.8,41,0.1,0.64,0,0
25/06/2565 2:00,7.5,3.1,831,29.8,42,0.1,0.38,0,0
25/06/2565 2:30,7.6,3,488,29.8,45,0.1,0.22,0,0
25/06/2565 3:00,7.5,2.8,448,29.7,43,0.1,0.2,0,0
25/06/2565 3:30,7.5,2.8,382,29.6,44,0.1,0.16,0,0
25/06/2565 4:00,7.5,2.9,280,29.5,46,0.1,0.12,0,0
25/06/2565 4:30,7.5,2.8,288,29.4,44,0.1,0.12,0,0
25/06/2565 5:00,7.5,2.8,266,29.3,43,0.1,0.11,0,0
25/06/2565 5:30,7.6,3.1,208,29.3,45,0.1,0.08,0,0
25/06/2565 6:00,7.6,3.2,204,29.3,45,0.1,0.08,0,0
25/06/2565 6:30,7.6,3.2,191,29.3,45,0.1,0.08,0,0
25/06/2565 7:00,7.6,3.2,200,29.3,69,0.1,0.08,0,0
25/06/2565 7:30,7.6,3.1,182,29.4,58,0.1,0.07,0,0
25/06/2565 8:00,7.6,2.8,186,29.4,144,0.1,0.08,0,0
25/06/2565 8:30,7.6,3,182,29.7,57,0.1,0.07,0,0
25/06/2565 9:00,7.6,3.1,182,30.1,45,0.1,0.07,0,0
25/06/2565 9:30,7.6,3.2,186,30.2,53,0.1,0.08,0,0
25/06/2565 10:00,7.6,3.5,186,30.6,71,0.1,0.08,0,0
25/06/2565 10:30,7.6,3.8,208,31.1,103,0.1,0.08,0,0
25/06/2565 11:00,7.6,3.7,204,31.1,87,0.1,0.08,0,0
25/06/2565 11:30,7.6,3.7,204,30.9,63,0.1,0.08,0,0
25/06/2565 12:00,7.6,3.7,222,31.5,104,0.1,0.09,0,0
25/06/2565 12:30,7.6,3.3,231,32.2,226,0.1,0.1,0,0
25/06/2565 13:00,7.6,3.1,244,32.7,221,0.1,0.1,0,0
25/06/2565 13:30,7.6,3,213,31.9,103,0.1,0.09,0,0
25/06/2565 14:00,7.5,2.5,204,31.1,53,0.1,0.08,0,0
25/06/2565 14:30,7.5,2.3,213,31.7,132,0.1,0.09,0,0
25/06/2565 15:00,7.5,2.3,208.89,31,151,0.12,0.09,0,0
25/06/2565 15:30,7.5,2.4,191,30.2,50,0.1,0.08,0,0
25/06/2565 16:00,7.5,3.3,177,30.2,45,0.1,0.07,0,0
25/06/2565 16:30,7.6,3.5,182,30.1,44,0.1,0.07,0,0
25/06/2565 17:00,7.6,3.4,186,30.1,41,0.1,0.08,0,0
25/06/2565 17:30,7.6,3.3,182,30,40,0.1,0.07,0,0
25/06/2565 18:00,7.6,3.3,186,30,40,0.1,0.08,0,0
25/06/2565 18:30,7.6,3.1,186,30,38,0.1,0.08,0,0
25/06/2565 19:00,7.6,3.1,186,30,38,0.1,0.08,0,0
25/06/2565 19:30,7.6,3.2,186,30,39,0.1,0.08,0,0
25/06/2565 20:00,7.6,3.2,186,30,39,0.1,0.08,0,0
25/06/2565 20:30,7.5,3.3,493,30,41,0.1,0.22,0,0
25/06/2565 21:00,7.5,3.5,"1,253.00",30.1,40,0.1,0.6,0,0
25/06/2565 21:30,7.5,3.6,"1,822.00",30.1,40,0.1,0.9,0,0
25/06/2565 22:00,7.5,3.8,"2,235.00",30,38,0.2,1.13,0,0
25/06/2565 22:30,7.5,3.9,"3,000.00",30.1,38,0.2,1.56,0,0
25/06/2565 23:00,7.5,4,"3,582.00",30.1,37,0.3,1.89,0,0
25/06/2565 23:30,7.6,4.2,"2,622.00",29.9,37,0.2,1.34,0,0
26/06/2565 0:00,7.6,4.1,"2,920.00",30,37,0.2,1.51,0,0
26/06/2565 0:30,7.7,4.4,"2,244.00",29.8,37,0.2,1.13,0,0
26/06/2565 1:00,7.6,4.3,"2,666.00",29.9,38,0.2,1.37,0,0
26/06/2565 1:30,7.6,4.3,"2,831.00",29.7,37,0.2,1.46,0,0
26/06/2565 2:00,7.5,4.2,"4,360.00",30,37,0.4,2.34,0,0
26/06/2565 2:30,7.6,4.2,"4,257.00",30,36,0.4,2.28,0,0
26/06/2565 3:00,7.6,4.1,"4,222.00",29.9,36,0.4,2.26,0,0
26/06/2565 3:30,7.6,3.8,"3,555.00",29.9,40,0.3,1.87,0,0
26/06/2565 4:00,7.6,3.5,"2,377.00",29.8,39,0.2,1.21,0,0
26/06/2565 4:30,7.7,3.3,"1,080.00",29.7,40,0.1,0.51,0,0
26/06/2565 5:00,7.7,3.1,675,29.7,41,0.1,0.31,0,0
26/06/2565 5:30,7.6,3,457,29.6,42,0.1,0.2,0,0
26/06/2565 6:00,7.6,2.9,475,29.5,40,0.1,0.21,0,0
26/06/2565 6:30,7.6,2.7,391,29.4,58,0.1,0.17,0,0
26/06/2565 7:00,7.6,2.4,346,29.5,81,0.1,0.15,0,0
26/06/2565 7:30,7.6,2.6,302,29.5,48,0.1,0.13,0,0
26/06/2565 8:00,7.6,2.7,280,29.6,75,0.1,0.12,0,0
26/06/2565 8:30,7.6,2.7,280,29.6,49,0.1,0.12,0,0
26/06/2565 9:00,7.6,2.7,266,29.6,45,0.1,0.11,0,0
26/06/2565 9:30,7.6,2.6,248,29.8,48,0.1,0.1,0,0
26/06/2565 10:00,7.6,2.8,222,30.1,47,0.1,0.09,0,0
26/06/2565 10:30,7.6,3,226,30.1,53,0.1,0.09,0,0
26/06/2565 11:00,7.6,2.8,208,29.9,46,0.1,0.08,0,0
26/06/2565 11:30,7.6,2.8,200,29.8,78,0.1,0.08,0,0
26/06/2565 12:00,7.6,3,191,29.7,63,0.1,0.08,0,0
26/06/2565 12:30,7.6,3.5,182,29.7,70,0.1,0.07,0,0
26/06/2565 13:00,7.6,3.6,191,30,67,0.1,0.08,0,0
26/06/2565 13:30,7.7,3.6,177,29.7,179,0.1,0.07,0,0
26/06/2565 14:00,7.6,3.6,200,30.1,63,0.1,0.08,0,0
26/06/2565 14:30,7.7,3.2,182,29.6,202,0.1,0.07,0,0
26/06/2565 15:00,7.7,3.5,182,29.5,66,0.1,0.07,0,0
26/06/2565 15:30,7.7,3.8,182,29.7,59,0.1,0.07,0,0
26/06/2565 16:00,7.7,3.9,177,29.5,47,0.1,0.07,0,0
26/06/2565 17:00,7.7,4,182.22,29.6,44.9,0.12,0.07,0,0
26/06/2565 17:30,7.7,3.9,182,29.5,48,0.1,0.07,0,0
26/06/2565 18:00,7.7,3.9,182,29.6,42,0.1,0.07,0,0
26/06/2565 18:30,7.7,3.9,182,29.6,42,0.1,0.07,0,0
26/06/2565 19:00,7.7,3.9,182,29.6,41,0.1,0.07,0,0
26/06/2565 19:30,7.7,3.7,186,29.7,41,0.1,0.08,0,0
26/06/2565 20:00,7.7,3.5,200,29.7,41,0.1,0.08,0,0
26/06/2565 20:30,7.4,3.4,"1,680.00",29.8,42,0.1,0.83,0,0
26/06/2565 21:00,7.5,3.4,"2,768.00",29.9,40,0.2,1.43,0,0
26/06/2565 21:30,7.5,3.5,"4,226.00",29.9,39,0.3,2.26,0,0
26/06/2565 22:00,7.5,3.8,"5,026.00",29.9,40,0.4,2.73,0,0
26/06/2565 22:30,7.5,3.9,"7,168.00",30,39,0.5,4.02,0,0
26/06/2565 23:00,7.5,4.1,"7,977.00",30,38,0.6,4.52,0,0
26/06/2565 23:30,7.6,4.3,"8,275.00",30.1,37,0.7,4.7,0,0
27/06/2565 0:00,7.7,4.4,"6,942.00",30,36,0.5,3.88,0,0
27/06/2565 0:30,7.6,4.3,"7,626.00",30,35,0.6,4.3,0,0
27/06/2565 1:00,7.7,4.2,"7,031.00",29.9,35,0.6,3.94,0,0
27/06/2565 1:30,7.6,4.2,"7,986.00",30,35,0.7,4.53,0,0
27/06/2565 2:00,7.7,4.2,"5,804.00",29.7,34,0.5,3.2,0,0
27/06/2565 2:30,7.6,4.1,"7,142.00",29.8,36,0.6,4.01,0,0
27/06/2565 3:00,7.6,4,"8,942.00",30,36,0.8,5.12,0,0
27/06/2565 3:30,7.6,4,"8,831.00",30,35,0.7,5.05,0,0
27/06/2565 4:00,7.6,3.7,"8,311.00",29.7,41,0.7,4.73,0,0
27/06/2565 4:30,7.6,3.4,"6,853.00",29.7,41,0.6,3.83,0,0
27/06/2565 5:00,7.6,3.2,"5,875.00",29.7,39,0.5,3.24,0,0
27/06/2565 5:30,7.6,3.2,"4,026.00",29.6,40,0.3,2.14,0,0
27/06/2565 6:00,7.7,3.1,"1,982.00",29.5,42,0.2,0.99,0,0
27/06/2565 6:30,7.7,3.1,"1,000.00",29.4,79,0.1,0.47,0,0
27/06/2565 7:00,7.7,3,622,29.3,57,0.1,0.28,0,0
27/06/2565 7:30,7.7,2.9,608,29.3,70,0.1,0.27,0,0
27/06/2565 8:00,7.7,2.8,542,29.3,74,0.1,0.24,0,0
27/06/2565 8:30,7.7,3,480,29.5,48,0.1,0.21,0,0
27/06/2565 9:00,7.7,3.2,311,29.7,47,0.1,0.13,0,0
27/06/2565 9:30,7.7,3.2,360,29.8,58,0.1,0.15,0,0
27/06/2565 10:00,7.7,3.1,257,30,51,0.1,0.11,0,0
27/06/2565 10:30,7.6,2.9,333,30.2,55,0.1,0.14,0,0
27/06/2565 11:00,7.7,3.2,346,30.5,53,0.1,0.15,0,0
27/06/2565 11:30,7.7,3.6,280,30.4,44,0.1,0.12,0,0
27/06/2565 12:00,7.7,3,226,29.7,79,0.1,0.09,0,0
27/06/2565 12:30,7.6,2.5,208,29.6,77,0.1,0.08,0,0
27/06/2565 13:00,7.6,2.9,191,29.5,58,0.1,0.08,0,0
27/06/2565 13:30,7.6,3.2,191,29.6,74,0.1,0.08,0,0
27/06/2565 14:00,7.7,3.7,164,29.4,55,0.1,0.07,0,0
27/06/2565 14:30,7.7,3.9,177,29.5,88,0.1,0.07,0,0
27/06/2565 15:00,7.7,3.8,200,30.2,73,0.1,0.08,0,0
27/06/2565 15:30,7.7,3.7,191,29.8,70,0.1,0.08,0,0
27/06/2565 16:00,7.7,3.9,182,29.8,54,0.1,0.07,0,0
27/06/2565 16:30,7.7,3.8,186,29.8,57,0.1,0.08,0,0
27/06/2565 17:00,7.7,3.9,182,30.1,48,0.1,0.07,0,0
27/06/2565 17:30,7.7,4,177,30.1,47,0.1,0.07,0,0
27/06/2565 18:00,7.8,3.9,177,29.7,49,0.1,0.07,0,0
27/06/2565 18:30,7.8,3.9,177,29.7,47,0.1,0.07,0,0
27/06/2565 19:00,7.7,3.8,177,29.7,46,0.1,0.07,0,0
27/06/2565 19:30,7.7,3.7,177,29.6,45,0.1,0.07,0,0
27/06/2565 20:00,7.7,3.6,186,29.7,44,0.1,0.08,0,0
27/06/2565 20:30,7.7,3.3,208,29.7,43,0.1,0.08,0,0
27/06/2565 21:00,7.7,3.3,235,29.8,44,0.1,0.1,0,0
27/06/2565 21:30,7.5,3.3,924,29.9,46,0.1,0.43,0,0
27/06/2565 22:00,7.4,3.3,"3,786.00",30.1,45,0.3,2.01,0,0
27/06/2565 22:30,7.5,3.5,"4,697.00",30,42,0.3,2.54,0,0
27/06/2565 23:00,7.5,3.7,"6,880.00",30.1,42,0.5,3.85,0,0
27/06/2565 23:30,7.5,3.8,"7,244.00",30.1,40,0.5,4.07,0,0
28/06/2565 0:00,7.6,3.9,"7,897.00",30.1,39,0.6,4.47,0,0
28/06/2565 0:30,7.6,4.1,"6,804.00",30,38,0.5,3.8,0,0
28/06/2565 1:00,7.6,4.1,"6,044.00",30,37,0.4,3.34,0,0
28/06/2565 1:30,7.6,4.1,"5,800.00",29.9,37,0.4,3.19,0,0
28/06/2565 2:00,7.6,4,"5,853.00",30,38,0.4,3.23,0,0
28/06/2565 2:30,7.6,3.9,"6,146.00",29.9,37,0.5,3.4,0,0
28/06/2565 3:00,7.6,3.9,"7,315.00",30,37,0.6,4.11,0,0
28/06/2565 3:30,7.6,3.9,"7,368.00",30,36,0.6,4.14,0,0
28/06/2565 4:00,7.6,3.6,"6,520.00",29.9,44,0.5,3.63,0,0
28/06/2565 4:30,7.6,3.3,"5,333.00",29.8,40,0.4,2.91,0,0
28/06/2565 5:00,7.6,3.2,"3,755.00",29.8,41,0.3,1.99,0,0
28/06/2565 5:30,7.7,3.1,"1,875.00",29.7,43,0.1,0.93,0,0
28/06/2565 6:00,7.7,3.1,977,29.6,43,0.1,0.46,0,0
28/06/2565 6:30,7.7,3,622,29.5,44,0.1,0.28,0,0
28/06/2565 7:00,7.7,3,537,29.4,44,0.1,0.24,0,0
28/06/2565 7:30,7.7,3,404,29.5,62,0.1,0.18,0,0
28/06/2565 8:00,7.6,2,413,29.6,218,0.1,0.18,0,0
28/06/2565 8:30,7.6,2.5,400,29.8,79,0.1,0.17,0,0
28/06/2565 9:00,7.6,2.8,400,30.1,86,0.1,0.17,0,0
28/06/2565 9:30,7.6,2.7,360,30.4,98,0.1,0.15,0,0
28/06/2565 10:00,7.6,2.8,382,30.6,83,0.1,0.16,0,0
28/06/2565 11:00,7.7,3.6,333,31,63,0.1,0.14,0,0
28/06/2565 11:30,7.7,3.6,342,31,57,0.1,0.15,0,0
28/06/2565 12:00,7.7,3.8,346,31.1,57,0.1,0.15,0,0
28/06/2565 12:30,7.7,3.8,293,30.8,67,0.1,0.12,0,0
28/06/2565 13:00,7.6,2.4,235,30.5,54,0.1,0.1,0,0
28/06/2565 13:30,7.6,2,213,30.3,57,0.1,0.09,0,0
28/06/2565 14:00,7.6,2.4,186,30.2,87,0.1,0.08,0,0
28/06/2565 14:30,7.6,3.1,160,30.3,339,0.1,0.06,0,0
28/06/2565 15:00,7.6,2.6,160,30.4,320,0.1,0.06,0,0
28/06/2565 15:30,7.6,3.3,168,30.3,84,0.1,0.07,0,0
28/06/2565 16:00,7.7,3.9,182,30.2,63,0.1,0.07,0,0
28/06/2565 16:30,7.7,4,168,30.2,48,0.1,0.07,0,0
28/06/2565 17:00,7.7,3.9,186,30.1,53,0.1,0.08,0,0
28/06/2565 17:30,7.7,3.9,168,30.1,47,0.1,0.07,0,0
28/06/2565 18:00,7.7,3.8,182,30.1,47,0.1,0.07,0,0
28/06/2565 18:30,7.7,3.7,168,30.1,44,0.1,0.07,0,0
28/06/2565 19:00,7.7,3.6,177,30,44,0.1,0.07,0,0
28/06/2565 19:30,7.7,3.5,177,30.1,43,0.1,0.07,0,0
28/06/2565 20:00,7.7,3.3,182,30,44,0.1,0.07,0,0
28/06/2565 20:30,7.6,3.2,182,30,43,0.1,0.07,0,0
28/06/2565 21:00,7.6,3.1,200,30.1,43,0.1,0.08,0,0
28/06/2565 21:30,7.6,2.9,226,30.1,43,0.1,0.09,0,0
28/06/2565 22:00,7.6,3,235,30.1,43,0.1,0.1,0,0
28/06/2565 22:30,7.6,3.2,435,30.2,50,0.1,0.19,0,0
28/06/2565 23:00,7.5,3.3,"2,004.00",30.1,45,0.1,1,0,0
28/06/2565 23:30,7.4,3.3,"3,937.00",30.2,44,0.3,2.09,0,0
29/06/2565 0:00,7.5,3.4,"4,475.00",30.3,40,0.3,2.41,0,0
29/06/2565 0:30,7.5,3.6,"4,800.00",30.3,40,0.3,2.6,0,0
29/06/2565 1:00,7.6,3.9,"5,191.00",30.3,39,0.4,2.83,0,0
29/06/2565 1:30,7.6,4.4,"6,911.00",30.6,38,0.5,3.87,0,0
29/06/2565 2:00,7.7,4.3,"6,297.00",30.4,37,0.4,3.49,0,0
29/06/2565 2:30,7.7,4.4,"4,857.00",30,38,0.3,2.63,0,0
29/06/2565 3:00,7.7,4.4,"4,893.00",30,38,0.3,2.65,0,0
29/06/2565 3:30,7.6,4.3,"5,813.00",30.3,38,0.4,3.2,0,0
29/06/2565 4:00,7.6,4.2,"6,257.00",30.4,38,0.5,3.47,0,0
29/06/2565 4:30,7.7,3.9,"5,333.00",30.2,43,0.4,2.91,0,0
29/06/2565 5:00,7.6,3.6,"5,044.00",30.1,41,0.4,2.74,0,0
29/06/2565 5:30,7.6,3.4,"4,226.00",30,40,0.3,2.26,0,0
29/06/2565 6:00,7.7,3.2,"2,737.00",29.8,43,0.2,1.41,0,0
29/06/2565 6:30,7.7,3,"1,515.00",29.8,74,0.1,0.74,0,0
29/06/2565 7:00,7.7,3,777,29.8,93,0.1,0.36,0,0
29/06/2565 7:30,7.7,2.8,604,29.9,80,0.1,0.27,0,0
29/06/2565 8:00,7.7,2.8,542,29.9,75,0.1,0.24,0,0
29/06/2565 8:30,7.6,2.8,511,30,62,0.1,0.23,0,0
29/06/2565 9:00,7.6,3,444,30.3,48,0.1,0.19,0,0
29/06/2565 9:30,7.6,3.2,480,30.6,69,0.1,0.21,0,0
29/06/2565 10:00,7.7,3.4,426,31.2,55,0.1,0.19,0,0
29/06/2565 10:30,7.7,3.7,466,31.3,80,0.1,0.2,0,0
29/06/2565 11:00,7.7,4.1,475,31.5,75,0.1,0.21,0,0
29/06/2565 11:30,7.7,4.5,466,31.5,115,0.1,0.2,0,0
29/06/2565 12:00,7.7,3.6,422,32,225,0.1,0.18,0,0
29/06/2565 12:30,7.7,3,377,31.9,327,0.1,0.16,0,0
29/06/2565 13:00,7.7,3.2,382,32,133,0.1,0.16,0,0
29/06/2565 13:30,7.7,3.2,355,32.5,130,0.1,0.15,0,0
29/06/2565 14:00,7.7,3.2,297,31.8,74,0.1,0.13,0,0
29/06/2565 14:30,7.7,2.9,231,31.4,53,0.1,0.1,0,0
29/06/2565 15:00,7.6,2.3,222,31.4,496,0.1,0.09,0,0
29/06/2565 15:30,7.6,1.8,226,31.2,328,0.1,0.09,0,0
29/06/2565 16:00,7.6,1.8,235,31,380,0.1,0.1,0,0
29/06/2565 16:30,7.6,2.2,182,30.5,192,0.1,0.07,0,0
29/06/2565 17:00,7.6,2.6,200,30.4,222,0.1,0.08,0,0
29/06/2565 17:30,7.6,2.7,208,30.4,75,0.1,0.08,0,0
29/06/2565 18:00,7.6,3.1,204,30.3,55,0.1,0.08,0,0
29/06/2565 18:30,7.6,2.9,226,30.3,77,0.1,0.09,0,0
29/06/2565 19:00,7.6,2.7,226,30.2,74,0.1,0.09,0,0
29/06/2565 19:30,7.7,3.3,168,30.1,50,0.1,0.07,0,0
29/06/2565 20:00,7.7,3.9,177,30.1,49,0.1,0.07,0,0
29/06/2565 20:30,7.7,4,168,30,46,0.1,0.07,0,0
29/06/2565 21:00,7.7,4.1,168,30.1,45,0.1,0.07,0,0
29/06/2565 21:30,7.7,4,168,30.1,43,0.1,0.07,0,0
29/06/2565 22:00,7.7,3.9,177,30.1,42,0.1,0.07,0,0
29/06/2565 22:30,7.7,3.6,182,30.1,42,0.1,0.07,0,0
29/06/2565 23:00,7.7,3.4,191,30.1,43,0.1,0.08,0,0
29/06/2565 23:30,7.7,3.4,208,30.1,43,0.1,0.08,0,0
30/06/2565 0:00,7.6,3.4,333,30.1,49,0.1,0.14,0,0
30/06/2565 0:30,7.5,3.6,"1,693.00",30.1,51,0.1,0.83,0,0
30/06/2565 1:00,7.5,3.6,"3,355.00",30.3,48,0.2,1.76,0,0
30/06/2565 1:30,7.5,3.7,"4,426.00",30.3,43,0.3,2.38,0,0
30/06/2565 2:00,7.6,3.9,"3,768.00",30.2,40,0.2,2,0,0
30/06/2565 2:30,7.6,3.9,"3,911.00",30.2,39,0.3,2.08,0,0
30/06/2565 3:00,7.7,3.9,"2,875.00",30,39,0.2,1.49,0,0
30/06/2565 3:30,7.7,3.9,"2,577.00",30,40,0.2,1.32,0,0
30/06/2565 4:00,7.6,3.8,"3,635.00",30.1,40,0.3,1.92,0,0
30/06/2565 4:30,7.6,3.7,"3,764.00",30.1,42,0.3,1.99,0,0
30/06/2565 5:00,7.6,3.6,"3,248.00",30,42,0.2,1.7,0,0
30/06/2565 5:30,7.7,3.5,"2,426.00",29.9,41,0.2,1.23,0,0
30/06/2565 6:00,7.7,3.4,"1,471.00",29.8,43,0.1,0.72,0,0
30/06/2565 6:30,7.7,3.3,888,29.8,53,0.1,0.41,0,0
30/06/2565 7:00,7.7,3.2,666,29.7,49,0.1,0.3,0,0
30/06/2565 7:30,7.7,3.2,537,29.7,67,0.1,0.24,0,0
30/06/2565 8:00,7.7,3.1,404,29.9,47,0.1,0.18,0,0
30/06/2565 8:30,7.7,3.2,386,30.1,46,0.1,0.17,0,0
30/06/2565 9:00,7.7,3.3,382,30.3,55,0.1,0.16,0,0
30/06/2565 9:30,7.7,3.5,391,30.7,93,0.1,0.17,0,0
30/06/2565 10:00,7.7,3.6,431,31.1,102,0.1,0.19,0,0
30/06/2565 10:30,7.7,3.4,408,31.6,345,0.1,0.18,0,0
30/06/2565 11:00,7.7,3.3,368,32.1,287,0.1,0.16,0,0
30/06/2565 11:30,7.7,3.3,377,32.2,255,0.1,0.16,0,0
30/06/2565 12:00,7.7,3.1,377.78,32.2,141.2,0.12,0.16,0,0
30/06/2565 12:30,7.7,2.5,377,32.1,102,0.1,0.16,0,0
30/06/2565 13:00,7.7,2.2,377,32.1,84,0.1,0.16,0,0
30/06/2565 13:30,7.6,1.9,377,32.1,75,0.1,0.16,0,0
30/06/2565 14:00,7.6,2,368,31.9,171,0.1,0.16,0,0
30/06/2565 14:30,7.6,2.3,315,31.7,310,0.1,0.13,0,0
30/06/2565 15:00,7.6,2.1,226,30.5,379,0.1,0.09,0,0
30/06/2565 15:30,7.5,2.5,226,30.5,175,0.1,0.09,0,0
30/06/2565 16:00,7.6,2.8,208,30.8,126,0.1,0.08,0,0
30/06/2565 16:30,7.6,3.4,182,30.5,63,0.1,0.07,0,0
30/06/2565 17:00,7.6,3.6,200,30.4,94,0.1,0.08,0,0
30/06/2565 17:30,7.7,3.7,186,30.1,181,0.1,0.08,0,0
30/06/2565 18:00,7.7,3.8,186,29.9,151,0.1,0.08,0,0
30/06/2565 18:30,7.7,4,177,29.7,102,0.1,0.07,0,0
30/06/2565 19:00,7.8,4.3,168,29.7,57,0.1,0.07,0,0
30/06/2565 19:30,7.8,4.5,164,29.7,51,0.1,0.07,0,0
30/06/2565 20:00,7.8,4.5,164,29.7,45,0.1,0.07,0,0
30/06/2565 20:30,7.8,4.6,164,29.8,45,0.1,0.07,0,0
30/06/2565 21:00,7.8,4.4,164,29.8,82,0.1,0.07,0,0
30/06/2565 21:30,7.8,4.5,164,29.8,45,0.1,0.07,0,0
30/06/2565 22:00,7.8,4.5,160,29.9,46,0.1,0.06,0,0
30/06/2565 22:30,7.8,4.4,164,29.8,46,0.1,0.07,0,0
30/06/2565 23:00,7.8,4.2,164,29.8,44,0.1,0.07,0,0
30/06/2565 23:30,7.7,3.9,177,29.8,42,0.1,0.07,0,0
01/07/2565 0:00,7.7,3.6,186,29.8,41,0.1,0.08,0,0
01/07/2565 0:30,7.7,3.5,200,29.8,42,0.1,0.08,0,0
01/07/2565 1:00,7.7,3.6,222,29.8,43,0.1,0.09,0,0
