ข้อมูลสถานี สุราษฎร์ธานี,,,,,,,,,
หน่วยงาน กรมควบคุมมลพิษ,,,,,,,,,
time,pH,DO (mg/l),EC (µS/cm),WT (°C),Tur (NTU),NH4N (mg/l),Salinity (ppt),BOD (mg/l),COD (mg/l)
19/09/2565 5:00,8.8,4.3,153.37,28.3,,,0.06,,
19/09/2565 5:30,8.8,4.3,153.37,28.2,,,0.06,,
19/09/2565 6:00,8.8,4.4,102.25,28.2,,,0.04,,
19/09/2565 6:30,8.8,4.4,127.81,28.2,,,0.05,,
19/09/2565 7:00,8.8,4.4,153.37,28.2,,,0.06,,
19/09/2565 7:30,8.8,4.7,153.37,28.2,,,0.06,,
19/09/2565 8:00,8.8,4.9,127.81,28.2,,,0.05,,
19/09/2565 8:30,8.8,4.3,102.25,28.2,,,0.04,,
19/09/2565 9:00,8.8,4.3,127.81,28.2,,,0.05,,
19/09/2565 9:30,8.8,4.3,127.81,28.3,,,0.05,,
19/09/2565 10:00,8.8,4.2,127.81,28.4,,,0.05,,
19/09/2565 10:30,8.7,3.9,127.81,28.4,,,0.05,,
19/09/2565 11:00,8.8,3.5,127.81,28.4,,,0.05,,
19/09/2565 11:30,8.7,3.5,127.81,28.4,,,0.05,,
19/09/2565 12:00,8.8,3.6,127.81,28.4,,,0.05,,
19/09/2565 12:30,8.8,3.8,127.81,28.5,,,0.05,,
19/09/2565 13:00,8.8,3.7,127.81,28.6,,,0.05,,
19/09/2565 13:30,8.8,3.7,127.81,28.6,,,0.05,,
19/09/2565 14:00,8.8,3.9,127.81,28.8,,,0.05,,
19/09/2565 14:30,8.8,3.9,153.37,28.8,,,0.06,,
19/09/2565 15:00,8.8,4,153.37,28.8,,,0.06,,
19/09/2565 15:30,8.7,4.2,996.93,28.8,,,0.47,,
19/09/2565 16:00,8.7,4.6,"1,457.06",28.8,,,0.71,,
19/09/2565 16:30,8.8,5,996.93,28.9,,,0.47,,
19/09/2565 17:00,8.8,5.1,869.12,28.8,,,0.4,,
19/09/2565 17:30,8.8,5.1,996.93,28.8,,,0.47,,
19/09/2565 18:00,8.8,5,996.93,28.8,,,0.47,,
19/09/2565 18:30,8.8,4.9,"2,096.11",28.8,,,1.05,,
19/09/2565 19:00,8.7,4.8,"3,220.86",28.8,,,1.68,,
19/09/2565 19:30,8.7,4.7,"4,780.16",28.8,,,2.59,,
19/09/2565 20:00,8.7,4.5,"4,907.98",28.8,,,2.66,,
19/09/2565 20:30,8.8,4.5,"3,987.73",28.8,,,2.12,,
19/09/2565 21:00,8.8,4.6,"3,195.30",28.7,,,1.67,,
19/09/2565 21:30,8.8,4.7,"2,044.99",28.6,,,1.03,,
19/09/2565 22:00,8.8,4.7,"1,405.93",28.5,,,0.68,,
19/09/2565 22:30,8.8,4.7,996.93,28.5,,,0.47,,
19/09/2565 23:00,8.8,4.7,"1,073.62",28.5,,,0.51,,
19/09/2565 23:30,8.9,4.6,536.81,28.4,,,0.24,,
20/09/2565 0:00,8.8,4.5,434.56,28.4,,,0.19,,
20/09/2565 0:30,8.8,4.4,255.62,28.5,,,0.11,,
20/09/2565 1:00,8.8,4.4,204.5,28.5,,,0.08,,
20/09/2565 1:30,8.8,4.3,178.94,28.5,,,0.07,,
20/09/2565 2:00,8.8,4.3,127.81,28.4,,,0.05,,
20/09/2565 2:30,8.8,4.2,127.81,28.4,,,0.05,,
20/09/2565 3:00,8.8,4.2,178.94,28.4,,,0.07,,
20/09/2565 3:30,8.8,4.1,153.37,28.4,,,0.06,,
20/09/2565 4:00,8.8,4.1,127.81,28.3,,,0.05,,
20/09/2565 4:30,8.8,4.1,127.81,28.3,,,0.05,,
20/09/2565 5:00,8.8,4.2,153.37,28.3,,,0.06,,
20/09/2565 5:30,8.8,4.2,153.37,28.2,,,0.06,,
20/09/2565 6:00,8.8,4.2,127.81,28.2,,,0.05,,
20/09/2565 6:30,8.8,4.2,127.81,28.2,,,0.05,,
20/09/2565 7:00,8.7,4.1,127.81,28.2,,,0.05,,
20/09/2565 7:30,8.7,4,127.81,28.2,,,0.05,,
20/09/2565 8:00,8.7,3.5,127.81,28,,,0.05,,
20/09/2565 8:30,8.7,3.5,127.81,28,,,0.05,,
20/09/2565 9:00,8.7,3.3,153.37,28.2,,,0.06,,
20/09/2565 9:30,8.7,3.5,127.81,28.3,,,0.05,,
20/09/2565 10:00,8.7,3.5,127.81,28.5,,,0.05,,
20/09/2565 10:30,8.7,3.5,127.81,28.7,,,0.05,,
20/09/2565 11:00,8.7,3.9,153.37,28.7,,,0.06,,
20/09/2565 11:30,8.7,3.7,153.37,28.8,,,0.06,,
20/09/2565 12:00,8.7,3.9,153.37,28.9,,,0.06,,
20/09/2565 12:30,8.7,3.8,127.81,29,,,0.05,,
20/09/2565 13:00,8.7,3.8,153.37,28.8,,,0.06,,
20/09/2565 13:30,8.7,3.8,153.37,28.9,,,0.06,,
20/09/2565 14:00,8.7,3.8,153.37,28.9,,,0.06,,
20/09/2565 14:30,8.7,3.9,153.37,29.1,,,0.06,,
20/09/2565 15:00,8.7,4.1,178.94,29,,,0.07,,
20/09/2565 15:30,8.7,4.3,255.62,28.9,,,0.11,,
20/09/2565 16:00,8.7,4.5,766.87,29.1,,,0.35,,
20/09/2565 16:30,8.8,4.8,562.37,29.1,,,0.25,,
20/09/2565 17:00,8.8,5,920.25,29.1,,,0.43,,
20/09/2565 17:30,8.8,5,"1,048.06",29,,,0.49,,
20/09/2565 18:00,8.8,5,"1,278.12",29.1,,,0.61,,
20/09/2565 18:30,8.8,5,"1,584.87",29.1,,,0.78,,
20/09/2565 19:00,8.8,5.1,"1,993.86",29.1,,,1,,
20/09/2565 19:30,8.8,5.1,"1,993.86",29.1,,,1,,
20/09/2565 20:00,8.6,4.9,"9,253.58",29.2,,,5.31,,
20/09/2565 20:30,8.7,4.7,"9,151.33",29.2,,,5.25,,
20/09/2565 21:00,8.8,4.7,"8,665.64",29.2,,,4.95,,
20/09/2565 21:30,8.7,4.5,"7,898.77",29.1,,,4.47,,
20/09/2565 22:00,8.8,4.6,"6,876.28",29,,,3.84,,
20/09/2565 22:30,8.8,4.6,"5,419.22",29,,,2.97,,
20/09/2565 23:00,8.8,4.6,"4,729.04",29,,,2.56,,
20/09/2565 23:30,8.8,4.7,"2,786.30",28.8,,,1.44,,
21/09/2565 0:00,8.8,4.7,"2,044.99",28.8,,,1.03,,
21/09/2565 0:30,8.8,4.7,"1,329.24",28.7,,,0.64,,
21/09/2565 1:00,8.9,4.7,843.56,28.7,,,0.39,,
21/09/2565 1:30,8.8,4.7,843.56,28.7,,,0.39,,
21/09/2565 2:00,8.9,4.7,460.12,28.7,,,0.2,,
21/09/2565 2:30,8.9,4.6,357.87,28.8,,,0.15,,
21/09/2565 3:00,8.9,4.6,281.19,28.8,,,0.12,,
21/09/2565 3:30,8.9,4.5,230.06,28.7,,,0.09,,
21/09/2565 4:00,8.9,4.4,204.5,28.8,,,0.08,,
21/09/2565 4:30,8.9,4.4,178.94,28.8,,,0.07,,
21/09/2565 5:00,8.8,4.4,153.37,28.7,,,0.06,,
21/09/2565 5:30,8.8,4.3,178.94,28.7,,,0.07,,
21/09/2565 6:00,8.8,4.3,153.37,28.7,,,0.06,,
21/09/2565 6:30,8.8,4.2,153.37,28.6,,,0.06,,
21/09/2565 7:00,8.8,4.2,153.37,28.6,,,0.06,,
21/09/2565 7:30,8.8,4.2,178.94,28.6,,,0.07,,
21/09/2565 8:00,8.8,4.2,178.94,28.6,,,0.07,,
21/09/2565 8:30,8.8,4.2,153.37,28.6,,,0.06,,
21/09/2565 9:00,8.7,4,153.37,28.6,,,0.06,,
21/09/2565 9:30,8.8,4.1,178.94,28.7,,,0.07,,
21/09/2565 10:00,8.8,4.2,153.37,28.8,,,0.06,,
21/09/2565 10:30,8.7,4.3,153.37,28.9,,,0.06,,
21/09/2565 11:00,8.7,4.2,127.81,29.1,,,0.05,,
21/09/2565 11:30,8.7,3.7,153.37,29,,,0.06,,
21/09/2565 12:00,8.7,3.7,178.94,29.4,,,0.07,,
21/09/2565 12:30,8.8,3.9,153.37,29.2,,,0.06,,
21/09/2565 13:00,8.7,4,153.37,29.3,,,0.06,,
21/09/2565 13:30,8.7,3.9,153.37,29.2,,,0.06,,
21/09/2565 14:00,8.7,3.9,178.94,29.2,,,0.07,,
21/09/2565 14:30,8.7,4,178.94,29.2,,,0.07,,
21/09/2565 15:00,8.8,4.2,178.94,29.3,,,0.07,,
21/09/2565 15:30,8.8,4.2,178.94,29.2,,,0.07,,
21/09/2565 16:00,8.8,4.2,204.5,29.2,,,0.08,,
21/09/2565 16:30,8.8,3.9,332.31,29.2,,,0.14,,
21/09/2565 17:00,8.8,4.3,255.62,29.2,,,0.11,,
21/09/2565 17:30,8.8,4.7,255.62,29.1,,,0.11,,
21/09/2565 18:00,8.8,4.6,281.19,29.1,,,0.12,,
21/09/2565 18:30,8.8,4.3,357.87,29.2,,,0.15,,
21/09/2565 19:00,8.8,4.3,306.75,29.1,,,0.13,,
21/09/2565 19:30,8.8,4.2,357.87,29.1,,,0.15,,
21/09/2565 20:00,8.8,4.2,383.44,29.1,,,0.17,,
21/09/2565 20:30,8.8,4.1,357.87,29,,,0.15,,
21/09/2565 21:00,8.8,4.3,332.31,29,,,0.14,,
21/09/2565 21:30,8.8,4.5,434.56,29,,,0.19,,
21/09/2565 22:00,8.8,4.3,715.75,29,,,0.33,,
21/09/2565 22:30,8.7,4.2,"1,150.31",29,,,0.55,,
21/09/2565 23:00,8.7,4.4,"1,303.68",28.9,,,0.63,,
21/09/2565 23:30,8.7,4.3,"1,635.99",29,,,0.8,,
22/09/2565 0:00,8.7,4.2,"2,223.93",29,,,1.12,,
22/09/2565 0:30,8.7,4.4,"2,198.36",29,,,1.11,,
22/09/2565 1:00,8.8,4.5,"1,048.06",28.9,,,0.49,,
22/09/2565 1:30,8.8,4.7,715.75,28.9,,,0.33,,
22/09/2565 2:00,8.9,4.7,281.19,28.8,,,0.12,,
22/09/2565 2:30,8.9,4.7,204.5,28.8,,,0.08,,
22/09/2565 3:00,8.9,4.6,178.94,28.8,,,0.07,,
22/09/2565 3:30,8.9,4.6,178.94,28.8,,,0.07,,
22/09/2565 4:00,8.9,4.5,153.37,28.8,,,0.06,,
22/09/2565 4:30,8.9,4.4,178.94,28.8,,,0.07,,
22/09/2565 5:00,8.9,4.4,178.94,28.8,,,0.07,,
22/09/2565 5:30,8.9,4.2,178.94,28.8,,,0.07,,
22/09/2565 6:00,8.9,4.2,178.94,28.7,,,0.07,,
22/09/2565 6:30,8.8,4.2,153.37,28.7,,,0.06,,
22/09/2565 7:00,8.8,4.2,102.25,28.7,,,0.04,,
22/09/2565 7:30,8.8,4.1,153.37,28.6,,,0.06,,
22/09/2565 8:00,8.8,4.1,127.81,28.5,,,0.05,,
22/09/2565 8:30,8.8,4.1,127.81,28.5,,,0.05,,
22/09/2565 9:00,8.8,4.2,127.81,28.4,,,0.05,,
22/09/2565 9:30,8.8,4.3,102.25,28.4,,,0.04,,
22/09/2565 10:00,8.8,4.2,127.81,28.4,,,0.05,,
22/09/2565 10:30,8.8,4.1,127.81,28.6,,,0.05,,
22/09/2565 11:00,8.8,3.8,153.37,28.6,,,0.06,,
22/09/2565 11:30,8.8,4.1,127.81,29,,,0.05,,
22/09/2565 12:00,8.8,4.3,127.81,29.2,,,0.05,,
22/09/2565 12:30,8.8,4.2,153.37,29.3,,,0.06,,
22/09/2565 13:00,8.8,4,153.37,29,,,0.06,,
22/09/2565 13:30,8.8,4.1,153.37,29,,,0.06,,
22/09/2565 14:00,8.8,4.2,153.37,29.2,,,0.06,,
22/09/2565 14:30,8.8,4.4,178.94,29.3,,,0.07,,
22/09/2565 15:00,8.8,4.5,178.94,29.5,,,0.07,,
22/09/2565 15:30,8.9,4.6,178.94,29.5,,,0.07,,
22/09/2565 16:00,8.9,4.5,178.94,29.4,,,0.07,,
22/09/2565 16:30,8.9,4.6,230.06,29.4,,,0.09,,
22/09/2565 17:00,8.9,4.8,230.06,29.4,,,0.09,,
22/09/2565 17:30,8.8,4.7,332.31,29.3,,,0.14,,
22/09/2565 18:00,8.9,4.7,357.87,29.2,,,0.15,,
22/09/2565 18:30,8.8,4.6,485.69,29.2,,,0.21,,
22/09/2565 19:00,8.9,4.5,460.12,29.2,,,0.2,,
22/09/2565 19:30,8.8,4.1,536.81,29.1,,,0.24,,
22/09/2565 20:00,8.8,4.2,996.93,29,,,0.47,,
22/09/2565 20:30,8.9,4.8,409,28.9,,,0.18,,
22/09/2565 21:00,8.8,5.2,971.37,28.8,,,0.46,,
22/09/2565 21:30,8.9,4.9,"1,073.62",28.8,,,0.51,,
22/09/2565 22:00,8.8,4.9,"1,303.68",28.8,,,0.63,,
22/09/2565 22:30,8.8,5,"2,428.43",28.8,,,1.24,,
22/09/2565 23:00,8.8,4.9,"3,093.05",28.7,,,1.61,,
22/09/2565 23:30,8.8,4.9,"3,246.42",28.7,,,1.7,,
23/09/2565 0:00,8.8,4.9,"3,016.36",28.7,,,1.57,,
24/09/2565 1:00,8.6,3.9,"5,547.03",28.9,,,3.04,,
24/09/2565 2:00,8.8,4.7,"5,547.03",28.8,,,3.04,,
24/09/2565 3:00,8.8,4.9,"3,578.73",28.8,,,1.89,,
24/09/2565 4:00,8.9,4.9,"2,402.86",28.7,,,1.22,,
24/09/2565 5:00,9,5,894.68,28.6,,,0.42,,
24/09/2565 6:00,9,5,357.87,28.6,,,0.15,,
24/09/2565 7:00,9,4.9,230.06,28.6,,,0.09,,
24/09/2565 8:00,9,4.7,153.37,28.6,,,0.06,,
24/09/2565 9:00,8.9,4.5,153.37,28.6,,,0.06,,
24/09/2565 10:00,8.9,4.5,153.37,28.7,,,0.06,,
24/09/2565 11:00,8.9,4.6,153.37,28.8,,,0.06,,
24/09/2565 12:00,8.9,4.5,127.81,29,,,0.05,,
24/09/2565 13:00,8.9,4.1,153.37,29.3,,,0.06,,
24/09/2565 14:00,8.9,4.3,153.37,29.3,,,0.06,,
24/09/2565 15:00,9,4.8,204.5,29.4,,,0.08,,
24/09/2565 16:00,9.1,5.8,178.94,29.6,,,0.07,,
24/09/2565 17:00,9.1,5.9,178.94,29.3,,,0.07,,
24/09/2565 18:00,9,5.3,127.81,29.1,,,0.05,,
24/09/2565 19:00,9,5.2,204.5,29.1,,,0.08,,
24/09/2565 20:00,8.9,4.5,332.31,29,,,0.14,,
24/09/2565 21:00,8.9,4.8,460.12,29,,,0.2,,
24/09/2565 22:00,8.8,5.2,"1,508.18",29,,,0.74,,
24/09/2565 23:00,8.9,5.5,"1,533.74",29,,,0.75,,
25/09/2565 0:00,8.8,5.6,"2,811.86",29,,,1.45,,
25/09/2565 1:00,8.8,5.4,"4,933.54",28.9,,,2.68,,
25/09/2565 2:00,8.7,5.2,"7,949.90",28.9,,,4.5,,
25/09/2565 3:00,8.8,5,"9,228.02",28.9,,,5.3,,
25/09/2565 4:00,8.8,5.1,"6,134.97",28.9,,,3.39,,
25/09/2565 5:00,8.9,5.1,"2,275.05",28.7,,,1.15,,
25/09/2565 6:00,9,5.2,894.68,28.7,,,0.42,,
25/09/2565 7:00,8.9,5.1,971.37,28.6,,,0.46,,
25/09/2565 8:00,9,4.9,357.87,28.6,,,0.15,,
25/09/2565 9:00,9,4.7,230.06,28.6,,,0.09,,
25/09/2565 10:00,9,4.6,178.94,28.8,,,0.07,,
25/09/2565 11:00,9,4.7,153.37,29.1,,,0.06,,
25/09/2565 12:00,9,5,178.94,29.3,,,0.07,,
25/09/2565 13:00,9,5.1,281.19,29.1,,,0.12,,
25/09/2565 14:00,9,5.6,383.44,30,,,0.17,,
25/09/2565 15:00,9.1,6.2,409,29.6,,,0.18,,
25/09/2565 16:00,9.1,5.8,306.75,29.4,,,0.13,,
25/09/2565 17:00,9.1,5.8,178.94,29.4,,,0.07,,
25/09/2565 18:00,9.1,5.7,153.37,29.3,,,0.06,,
25/09/2565 19:00,9,5.3,204.5,29,,,0.08,,
25/09/2565 20:00,9,5.2,153.37,28.9,,,0.06,,
25/09/2565 21:00,9,5,281.19,29,,,0.12,,
25/09/2565 22:00,8.9,5.2,536.81,29,,,0.24,,
25/09/2565 23:00,9,5.4,639.06,29,,,0.29,,
26/09/2565 0:00,9,5.4,843.56,28.9,,,0.39,,
26/09/2565 1:00,8.9,5.5,"1,533.74",29,,,0.75,,
26/09/2565 2:00,8.8,5.3,"4,192.23",28.9,,,2.24,,
26/09/2565 3:00,8.8,5,"5,981.59",28.9,,,3.3,,
26/09/2565 4:00,8.9,5.1,"2,914.11",28.8,,,1.51,,
26/09/2565 5:00,9,5.1,"1,533.74",28.7,,,0.75,,
26/09/2565 6:00,9,5.1,562.37,28.7,,,0.25,,
26/09/2565 7:00,9,4.9,306.75,28.6,,,0.13,,
26/09/2565 8:00,9,4.7,204.5,28.7,,,0.08,,
26/09/2565 9:00,9,4.6,204.5,28.8,,,0.08,,
26/09/2565 10:00,8.9,4.5,153.37,28.9,,,0.06,,
26/09/2565 11:00,8.9,4.5,153.37,28.9,,,0.06,,
26/09/2565 12:00,8.9,4.4,178.94,29.1,,,0.07,,
26/09/2565 13:00,8.9,4.8,204.5,29.2,,,0.08,,
26/09/2565 14:00,8.9,4.8,255.62,29.3,,,0.11,,
26/09/2565 15:00,8.9,4.8,332.31,29.2,,,0.14,,
26/09/2565 16:00,8.9,5,332.31,29.4,,,0.14,,
26/09/2565 17:00,9,5.2,255.62,29.3,,,0.11,,
26/09/2565 18:00,9,5.1,178.94,29.3,,,0.07,,
26/09/2565 19:00,9,5.1,204.5,29.1,,,0.08,,
26/09/2565 20:00,8.9,4.6,153.37,29.1,,,0.06,,
26/09/2565 21:00,8.9,4.6,153.37,28.9,,,0.06,,
26/09/2565 22:00,8.9,4.5,153.37,28.9,,,0.06,,
26/09/2565 23:00,8.9,4.5,127.81,28.9,,,0.05,,
27/09/2565 0:00,8.9,4.3,204.5,29,,,0.08,,
27/09/2565 1:00,8.8,4.4,996.93,29,,,0.47,,
27/09/2565 2:00,8.9,5,639.06,28.9,,,0.29,,
27/09/2565 3:00,8.8,4.9,"2,019.43",28.9,,,1.01,,
27/09/2565 4:00,9,4.8,715.75,28.8,,,0.33,,
27/09/2565 5:00,9,5,332.31,28.8,,,0.14,,
27/09/2565 6:00,9,4.8,178.94,28.7,,,0.07,,
27/09/2565 7:00,8.9,4.6,153.37,28.6,,,0.06,,
27/09/2565 8:00,8.9,4.5,102.25,28.6,,,0.04,,
27/09/2565 9:00,8.9,4.4,153.37,28.6,,,0.06,,
27/09/2565 10:00,8.9,4.1,153.37,28.7,,,0.06,,
27/09/2565 11:00,8.9,3.9,153.37,28.7,,,0.06,,
27/09/2565 12:00,8.9,4.1,153.37,28.8,,,0.06,,
27/09/2565 13:00,8.9,4.5,153.37,28.9,,,0.06,,
27/09/2565 14:00,8.9,4.6,230.06,29,,,0.09,,
27/09/2565 15:00,9,4.9,178.94,29,,,0.07,,
27/09/2565 16:00,9,5.2,178.94,29,,,0.07,,
27/09/2565 17:00,9,5,178.94,28.8,,,0.07,,
27/09/2565 18:00,9,4.9,153.37,28.8,,,0.06,,
27/09/2565 19:00,8.9,4.8,127.81,28.6,,,0.05,,
27/09/2565 20:00,8.9,4.7,153.37,28.6,,,0.06,,
27/09/2565 21:00,8.9,4.6,153.37,28.6,,,0.06,,
27/09/2565 22:00,8.9,4.4,153.37,28.6,,,0.06,,
27/09/2565 23:00,8.9,3.7,153.37,28.5,,,0.06,,
28/09/2565 0:00,8.8,3.6,153.37,28.5,,,0.06,,
28/09/2565 1:00,8.8,3.5,153.37,28.4,,,0.06,,
28/09/2565 2:00,8.8,3.6,127.81,28.4,,,0.05,,
28/09/2565 3:00,8.8,3.9,153.37,28.3,,,0.06,,
28/09/2565 4:00,8.9,4.2,178.94,28.4,,,0.07,,
28/09/2565 5:00,8.9,4.4,102.25,28.3,,,0.04,,
28/09/2565 6:00,8.9,4.4,178.94,28.3,,,0.07,,
28/09/2565 7:00,8.9,4.2,127.81,28.3,,,0.05,,
28/09/2565 8:00,8.9,4.2,178.94,28.4,,,0.07,,
28/09/2565 9:00,8.8,3.9,178.94,28.5,,,0.07,,
28/09/2565 10:00,8.8,3.7,153.37,28.7,,,0.06,,
28/09/2565 11:00,8.8,3.6,178.94,28.7,,,0.07,,
28/09/2565 12:00,8.8,3.4,127.81,28.7,,,0.05,,
28/09/2565 13:00,8.8,3.6,153.37,28.8,,,0.06,,
28/09/2565 14:00,8.9,4.1,178.94,28.8,,,0.07,,
28/09/2565 15:00,8.9,4.6,281.19,28.8,,,0.12,,
28/09/2565 16:00,8.9,4.9,664.62,28.7,,,0.3,,
28/09/2565 17:00,9,4.7,306.75,28.7,,,0.13,,
28/09/2565 18:00,9,4.8,178.94,28.6,,,0.07,,
28/09/2565 19:00,9,4.9,153.37,28.6,,,0.06,,
28/09/2565 20:00,9,4.7,178.94,28.6,,,0.07,,
28/09/2565 21:00,8.9,4.5,178.94,28.6,,,0.07,,
28/09/2565 22:00,8.9,4.3,178.94,28.6,,,0.07,,
28/09/2565 23:00,8.9,4.3,153.37,28.6,,,0.06,,
29/09/2565 0:00,8.9,4.1,153.37,28.5,,,0.06,,
29/09/2565 1:00,8.9,3.6,204.5,28.5,,,0.08,,
29/09/2565 2:00,8.9,3.4,204.5,28.4,,,0.08,,
29/09/2565 3:00,8.9,3.5,153.37,28.3,,,0.06,,
29/09/2565 4:00,8.9,3.8,178.94,28.3,,,0.07,,
29/09/2565 5:00,8.9,4.1,153.37,28.3,,,0.06,,
29/09/2565 6:00,8.9,4.3,153.37,28.3,,,0.06,,
29/09/2565 7:00,8.9,4.3,153.37,28.3,,,0.06,,
29/09/2565 8:00,8.9,4.3,153.37,28.3,,,0.06,,
29/09/2565 9:00,8.9,4.3,127.81,28.3,,,0.05,,
29/09/2565 10:00,8.9,4.2,153.37,28.4,,,0.06,,
29/09/2565 11:00,8.9,3.6,178.94,28.3,,,0.07,,
29/09/2565 12:00,8.9,3.7,153.37,28.3,,,0.06,,
29/09/2565 13:00,8.9,3.9,153.37,28.4,,,0.06,,
29/09/2565 14:00,8.9,4.4,460.12,28.5,,,0.2,,
29/09/2565 15:00,8.9,5,"1,073.62",28.4,,,0.51,,
29/09/2565 16:00,8.7,4.7,"3,783.23",28.5,,,2,,
29/09/2565 17:00,8.8,4.8,"3,962.17",28.4,,,2.11,,
29/09/2565 18:00,9,4.8,"1,124.74",28.4,,,0.53,,
29/09/2565 19:00,9,4.9,460.12,28.3,,,0.2,,
29/09/2565 20:00,9,4.8,230.06,28.3,,,0.09,,
29/09/2565 21:00,9,4.6,178.94,28.2,,,0.07,,
29/09/2565 22:00,9,4.5,178.94,28.2,,,0.07,,
29/09/2565 23:00,9,4.4,153.37,28.1,,,0.06,,
30/09/2565 0:00,9,4.4,153.37,28.1,,,0.06,,
30/09/2565 1:00,9,4.5,153.37,28,,,0.06,,
30/09/2565 2:00,9,3.7,153.37,28,,,0.06,,
30/09/2565 3:00,8.9,4.1,127.81,28,,,0.05,,
30/09/2565 4:00,8.9,4,178.94,28,,,0.07,,
30/09/2565 5:00,8.9,4.3,102.25,27.9,,,0.04,,
30/09/2565 6:00,9,4.6,127.81,27.8,,,0.05,,
30/09/2565 7:00,9,4.8,127.81,27.6,,,0.05,,
30/09/2565 8:00,9,4.8,127.81,27.5,,,0.05,,
30/09/2565 9:00,9,4.7,102.25,27.6,,,0.04,,
30/09/2565 10:00,8.9,4.4,127.81,27.7,,,0.05,,
30/09/2565 11:00,8.9,4,153.37,27.8,,,0.06,,
30/09/2565 12:00,8.9,4.5,127.81,27.9,,,0.05,,
30/09/2565 13:00,8.7,4.4,"1,329.24",27.9,,,0.64,,
30/09/2565 14:00,8.9,4.8,"1,303.68",27.9,,,0.63,,
30/09/2565 15:00,8.9,4.8,"2,223.93",27.9,,,1.12,,
30/09/2565 16:00,8.7,4.7,"5,879.35",27.9,,,3.24,,
30/09/2565 17:00,8.8,4.9,"10,557.30",27.8,,,6.13,,
30/09/2565 18:00,8.8,5,"12,576.70",27.8,,,7.42,,
30/09/2565 19:00,8.9,4.9,"6,569.53",27.9,,,3.66,,
30/09/2565 20:00,9,5,"2,019.43",27.6,,,1.01,,
30/09/2565 21:00,8.9,4.9,"1,968.30",27.5,,,0.98,,
30/09/2565 22:00,9,4.8,613.5,27.5,,,0.28,,
30/09/2565 23:00,9,4.5,281.19,27.5,,,0.12,,
01/10/2565 0:00,9,4.2,178.94,27.5,,,0.07,,
01/10/2565 1:00,9,4.1,178.94,27.3,,,0.07,,
01/10/2565 2:00,8.9,3.9,153.37,27.3,,,0.06,,
01/10/2565 3:00,8.9,3.9,178.94,27.2,,,0.07,,
01/10/2565 4:00,8.9,4.1,153.37,27,,,0.06,,
01/10/2565 5:00,8.9,4.4,153.37,26.6,,,0.06,,
01/10/2565 6:00,9,4.9,76.69,25.9,,,0.03,,
01/10/2565 7:00,8.9,5.1,102.25,25.9,,,0.04,,
01/10/2565 8:00,8.9,4.8,102.25,26.3,,,0.04,,
01/10/2565 9:00,8.9,4.6,102.25,26.5,,,0.04,,
01/10/2565 10:00,8.9,4.4,153.37,26.7,,,0.06,,
01/10/2565 11:00,8.8,4.1,127.81,26.7,,,0.05,,
01/10/2565 12:00,8.8,4.2,102.25,26.8,,,0.04,,
01/10/2565 13:00,8.8,4.2,127.81,26.8,,,0.05,,
01/10/2565 14:00,8.8,4.4,485.69,26.7,,,0.21,,
01/10/2565 15:00,8.7,4.7,"2,070.55",27.4,,,1.04,,
01/10/2565 16:00,8.8,5,"1,993.86",27.5,,,1,,
01/10/2565 17:00,8.8,5,"3,323.11",27.4,,,1.74,,
01/10/2565 18:00,8.6,4.9,"9,509.20",27.6,,,5.47,,
01/10/2565 19:00,8.9,5,"5,393.66",27.1,,,2.95,,
01/10/2565 20:00,9,5,"1,814.93",26.8,,,0.9,,
01/10/2565 21:00,8.9,5,"1,610.43",26.8,,,0.79,,
01/10/2565 22:00,9,4.9,485.69,26.7,,,0.21,,
01/10/2565 23:00,8.9,4.7,204.5,26.8,,,0.08,,
02/10/2565 0:00,8.9,4.6,178.94,26.8,,,0.07,,
02/10/2565 1:00,8.9,4.5,153.37,26.8,,,0.06,,
02/10/2565 2:00,8.9,4.5,153.37,26.6,,,0.06,,
02/10/2565 3:00,8.9,4.8,102.25,26.2,,,0.04,,
02/10/2565 4:00,8.9,5,102.25,25.9,,,0.04,,
02/10/2565 5:00,8.9,5.1,127.81,25.7,,,0.05,,
02/10/2565 6:00,8.9,5.2,102.25,26,,,0.04,,
02/10/2565 7:00,8.8,4.8,127.81,26.5,,,0.05,,
02/10/2565 8:00,8.7,4.4,178.94,26.8,,,0.07,,
02/10/2565 9:00,8.8,3.9,153.37,27,,,0.06,,
02/10/2565 10:00,8.8,4.1,153.37,27,,,0.06,,
02/10/2565 11:00,8.8,3.9,127.81,27.3,,,0.05,,
02/10/2565 12:00,8.8,4.2,127.81,28,,,0.05,,
02/10/2565 13:00,8.8,4.4,127.81,27.3,,,0.05,,
02/10/2565 14:00,8.8,4.4,127.81,26.9,,,0.05,,
02/10/2565 15:00,8.6,4.7,971.37,26.9,,,0.46,,
02/10/2565 16:00,8.7,5.1,"1,789.37",26.8,,,0.89,,
02/10/2565 17:00,8.8,5.2,"1,942.74",27,,,0.97,,
02/10/2565 18:00,8.6,4.8,"5,419.22",27.2,,,2.97,,
02/10/2565 19:00,8.7,4.8,"5,265.85",27.1,,,2.87,,
02/10/2565 20:00,8.9,4.9,"1,993.86",26.9,,,1,,
02/10/2565 21:00,8.8,5,"1,661.55",26.9,,,0.82,,
02/10/2565 22:00,9,4.9,434.56,26.8,,,0.19,,
